## 10 Topics ##
c_v coherence: 0.63504
u_mass coherence: -9.50706
Topic - Diversity coherence: 0.9

Topic 0,"parmalat: 0.0011, heathrow: 0.00082, spacey: 0.00076, blackpool: 0.00074, gallery: 0.00073, forest: 0.0007, flight: 0.00069, dame: 0.00068, iraqi: 0.00068, redford: 0.00067"
Topic 1,"year: 0.00977, world: 0.00657, first: 0.00635, last: 0.00552, final: 0.00539, game: 0.00537, time: 0.00521, second: 0.0044, olympic: 0.00391, champion: 0.00376"
Topic 2,"beer: 0.00067, elgindy: 0.00063, poppin: 0.0006, ozzy: 0.00058, prutton: 0.00052, valley: 0.00052, corinthian: 0.00051, julie: 0.0005, tevez: 0.0005, soro: 0.0005"
Topic 3,"band: 0.00474, album: 0.00359, unit: 0.00353, music: 0.00309, single: 0.00303, number: 0.00303, game: 0.003, arsenal: 0.00296, show: 0.00289, kilroy: 0.00279"
Topic 4,"ballet: 0.00096, ahold: 0.00072, hunt: 0.00068, archive: 0.00067, southampton: 0.00065, fiction: 0.00064, grid: 0.00063, gurkha: 0.00059, companion: 0.00059, drove: 0.00059"
Topic 5,"election: 0.01645, labour: 0.01551, party: 0.01167, blair: 0.01099, brown: 0.00844, minister: 0.00619, prime: 0.00586, howard: 0.00531, leader: 0.00469, campaign: 0.00451"
Topic 6,"yuko: 0.00633, gazprom: 0.00208, rosneft: 0.00175, russian: 0.00172, auction: 0.00147, khodorkovsky: 0.00134, commodore: 0.00132, baikal: 0.00119, yugansk: 0.00115, nestle: 0.00109"
Topic 7,"england: 0.0037, half: 0.00367, minute: 0.00356, france: 0.00295, goal: 0.0029, chelsea: 0.00278, ireland: 0.00272, game: 0.00264, ball: 0.00252, side: 0.00237"
Topic 8,"year: 0.0084, people: 0.00818, government: 0.00519, firm: 0.00482, service: 0.00426, market: 0.004, like: 0.0037, mobile: 0.00363, phone: 0.00345, time: 0.00331"
Topic 9,"film: 0.01129, year: 0.00922, best: 0.00711, award: 0.00557, play: 0.00508, time: 0.00469, game: 0.00455, last: 0.00448, first: 0.00426, england: 0.00408"
