## 5 Topics ##
c_v coherence: 0.6573
u_mass coherence: -9.26961
Topic - Diversity coherence: 0.94

Topic 0,"year: 0.00662, government: 0.00505, people: 0.00443, election: 0.00372, labour: 0.00359, minister: 0.00328, plan: 0.00302, market: 0.00295, blair: 0.00288, party: 0.0027"
Topic 1,"firm: 0.00351, company: 0.0028, yuko: 0.00262, court: 0.00226, year: 0.00185, broadband: 0.00172, group: 0.00168, companie: 0.00165, fraud: 0.00151, sale: 0.00151"
Topic 2,"mitsubishi: 0.00072, animal: 0.00067, bellamy: 0.0006, mayor: 0.00058, sounes: 0.00057, broker: 0.00055, carmaker: 0.0005, vivendi: 0.00049, gudjohnsen: 0.00049, drogba: 0.00048"
Topic 3,"argonaut: 0.00058, vinci: 0.00055, foster: 0.00053, traveller: 0.00049, beer: 0.00047, southcorp: 0.00044, elgindy: 0.00041, simpson: 0.00041, nirvana: 0.0004, regiment: 0.0004"
Topic 4,"year: 0.00851, game: 0.00636, film: 0.00599, time: 0.00495, people: 0.00477, first: 0.00464, best: 0.0045, play: 0.00384, like: 0.00381, world: 0.00373"
