Topic 0,"call: 0.26447, impeachment: 0.18416, committee: 0.08649, hoax: 0.07995, ukraine: 0.06044, canada: 0.03584, corruption: 0.03329, phone: 0.03327, pleas: 0.03067, perfect: 0.02331"
Topic 1,"tomorrow: 0.30371, judge: 0.16193, credibility: 0.09758, discussing: 0.0608, nevada: 0.05635, overturn: 0.03047, harry: 0.02149, seal: 0.01807, gulf: 0.01572, welfare: 0.01504"
Topic 2,"maga: 0.18583, washington: 0.18439, play: 0.09688, politician: 0.09054, elect: 0.089, rule: 0.05801, sound: 0.04052, taxpayer: 0.0294, discussion: 0.02366, recovery: 0.0174"
Topic 3,"presidential: 0.25812, found: 0.10527, enough: 0.09291, four: 0.05706, anywhere: 0.05322, spirit: 0.05099, counsel: 0.04817, research: 0.04355, circuit: 0.03119, rush: 0.02999"
Topic 4,"amazing: 0.19308, anyone: 0.12218, easy: 0.09994, likewise: 0.04905, speaker: 0.04726, disgusting: 0.0444, careful: 0.03987, murder: 0.0364, accurate: 0.03177, virtual: 0.0286"
Topic 5,"lowest: 0.09197, creat: 0.06861, amount: 0.06548, birthday: 0.05514, vietnam: 0.05276, sunday: 0.04389, inflation: 0.03976, dinner: 0.03168, august: 0.02483, competition: 0.02475"
Topic 6,"wall: 0.39195, build: 0.07866, worse: 0.0691, hate: 0.05106, increase: 0.04111, rest: 0.03374, terrorist: 0.03137, racist: 0.02528, travel: 0.01706, amnesty: 0.01528"
Topic 7,"meeting: 0.18817, fact: 0.18181, record: 0.18096, morning: 0.08469, fast: 0.07632, companie: 0.06915, talking: 0.06034, subject: 0.02598, threat: 0.021, latino: 0.01328"
Topic 8,"comey: 0.34629, host: 0.10745, doubt: 0.08502, september: 0.0533, stone: 0.04869, colorado: 0.04327, pastor: 0.03176, thug: 0.02358, abandon: 0.02306, delegate: 0.02163"
Topic 9,"stay: 0.0823, race: 0.08196, stronger: 0.0747, prayer: 0.06815, chance: 0.0674, bernie: 0.05458, sleepy: 0.04843, either: 0.04573, kavanaugh: 0.03805, sander: 0.03711"
Topic 10,"show: 0.28603, ready: 0.10995, attack: 0.10297, side: 0.07021, hurt: 0.04569, wisconsin: 0.04126, presidency: 0.03951, wealth: 0.02106, luther: 0.01854, card: 0.01664"
Topic 11,"want: 0.51721, close: 0.09027, chairman: 0.05307, seeing: 0.03884, list: 0.03652, dead: 0.03475, document: 0.03465, announcement: 0.01826, narrative: 0.01779, expand: 0.01443"
Topic 12,"hearing: 0.19116, testimony: 0.15335, mainstream: 0.13104, journalism: 0.05304, joint: 0.05237, treason: 0.0496, hurting: 0.03524, increasing: 0.02686, easter: 0.02672, certainty: 0.0198"
Topic 13,"talk: 0.17332, protect: 0.12949, action: 0.08514, highest: 0.08331, weak: 0.0679, star: 0.04609, opponent: 0.03884, troop: 0.03777, among: 0.03303, rais: 0.03152"
Topic 14,"like: 0.47754, jame: 0.09798, intelligence: 0.09318, fool: 0.03298, held: 0.02995, intel: 0.01907, rock: 0.01631, info: 0.0157, touch: 0.01543, bare: 0.01306"
Topic 15,"stop: 0.23766, need: 0.15814, full: 0.11773, historic: 0.08547, israel: 0.07199, peace: 0.05475, middle: 0.04701, east: 0.04016, target: 0.02422, dear: 0.02095"
Topic 16,"fake: 0.43478, left: 0.15014, radical: 0.08866, hear: 0.05085, matter: 0.04687, anymore: 0.02561, liar: 0.01681, passing: 0.01533, pari: 0.0141, josh: 0.01141"
Topic 17,"campaign: 0.54601, burr: 0.04239, asset: 0.02778, critical: 0.02665, horowitz: 0.02525, prisoner: 0.02223, ball: 0.01802, starving: 0.01738, master: 0.01548, panel: 0.01377"
