Topic 0,"even: 0.29212, call: 0.23591, weekend: 0.0247, civil: 0.01512, deductible: 0.01033, brain: 0.00985, congenial: 0.00872, greet: 0.00847, forming: 0.00808, certificate: 0.00755"
Topic 1,"tomorrow: 0.12016, official: 0.0758, idea: 0.04771, five: 0.02344, blame: 0.02089, fallen: 0.02036, founder: 0.01922, securing: 0.01786, economical: 0.01745, opec: 0.0153"
Topic 2,"alway: 0.11797, washington: 0.09401, corrupt: 0.08223, politician: 0.04622, elect: 0.04511, rule: 0.02887, inaccurate: 0.0254, partner: 0.02309, henry: 0.02228, clue: 0.02065"
Topic 3,"presidential: 0.10104, home: 0.07292, farmer: 0.06858, dead: 0.03662, document: 0.03629, enough: 0.03601, fine: 0.02617, scale: 0.01918, site: 0.0168, upon: 0.01588"
Topic 4,"intelligence: 0.06479, fema: 0.03875, easy: 0.03873, hispanic: 0.03235, either: 0.03128, later: 0.02878, industry: 0.02785, becoming: 0.02751, chinese: 0.02277, inquiry: 0.02068"
Topic 5,"http: 0.56677, year: 0.12348, never: 0.09008, next: 0.01783, ukrainian: 0.0077, brave: 0.00768, rais: 0.00575, bias: 0.00547, sanctuary: 0.00542, meantime: 0.00532"
Topic 6,"wall: 0.27293, build: 0.04972, freedom: 0.03565, release: 0.02666, helping: 0.02585, increase: 0.02503, terrorist: 0.01968, common: 0.01911, wage: 0.01688, difference: 0.01668"
Topic 7,"morning: 0.07924, tough: 0.06689, talking: 0.05597, outstanding: 0.03302, east: 0.03191, hampshire: 0.03132, season: 0.0313, huge: 0.02809, text: 0.02366, flooding: 0.01909"
Topic 8,"statement: 0.10669, funding: 0.03989, serve: 0.03482, minnesota: 0.03216, rick: 0.02337, prescription: 0.02325, rock: 0.02091, technology: 0.02062, hole: 0.01519, wear: 0.0134"
Topic 9,"everything: 0.0765, crazy: 0.05672, race: 0.04578, move: 0.04284, agre: 0.03974, amount: 0.03661, tuesday: 0.03504, room: 0.02826, leading: 0.02719, probe: 0.02362"
Topic 10,"highest: 0.03118, desperate: 0.02722, agreement: 0.0261, testimony: 0.02296, current: 0.02285, peace: 0.02212, chief: 0.01771, replace: 0.01672, form: 0.01567, mile: 0.01419"
Topic 11,"little: 0.06581, building: 0.04401, opposition: 0.02792, promis: 0.0211, kavanaugh: 0.02107, fund: 0.01923, anybody: 0.01728, friday: 0.01611, inside: 0.01489, aspect: 0.01357"
Topic 12,"beautiful: 0.10934, taken: 0.07778, longer: 0.06587, face: 0.04705, conservative: 0.04177, whatever: 0.03304, article: 0.02393, doug: 0.01684, brutal: 0.01614, critic: 0.01311"
Topic 13,"crook: 0.10248, friend: 0.06833, fight: 0.06147, service: 0.04586, reform: 0.03021, wisconsin: 0.02465, kind: 0.02438, push: 0.02426, construction: 0.02266, funny: 0.01997"
Topic 14,"around: 0.07352, jame: 0.06887, storie: 0.06229, pennsylvania: 0.04927, former: 0.04905, france: 0.03893, kentucky: 0.0352, pressure: 0.02916, location: 0.02066, hospital: 0.01889"
Topic 15,"within: 0.046, sander: 0.03743, sooo: 0.02687, discussion: 0.02526, violence: 0.02249, counter: 0.02032, fame: 0.01958, constant: 0.01812, martha: 0.01761, charade: 0.0147"
Topic 16,"hour: 0.05368, using: 0.03058, conflict: 0.03033, outside: 0.02867, favorite: 0.02782, young: 0.02483, keeping: 0.02455, green: 0.01977, apprehend: 0.01632, luther: 0.01578"
Topic 17,"legal: 0.03045, paying: 0.02992, canada: 0.02701, west: 0.02269, emergency: 0.02206, positive: 0.02153, georgia: 0.01969, expensive: 0.01965, nafta: 0.01896, among: 0.01895"
Topic 18,"impeachment: 0.16393, busines: 0.08326, reporting: 0.05039, treat: 0.04836, nato: 0.03921, moving: 0.03099, whole: 0.02962, clean: 0.02224, refuse: 0.0214, duty: 0.01865"
Topic 19,"obamacare: 0.05083, african: 0.03895, deserve: 0.03817, sanction: 0.0255, king: 0.02071, shifty: 0.02052, difficult: 0.01728, clown: 0.01246, interior: 0.01241, cherish: 0.01219"
Topic 20,"fighting: 0.07496, hold: 0.03523, likewise: 0.03137, super: 0.0244, farm: 0.02244, register: 0.02191, danger: 0.02173, self: 0.02106, food: 0.02105, jail: 0.01978"
Topic 21,"general: 0.08119, smart: 0.06529, plan: 0.06244, energy: 0.05828, agent: 0.0581, kill: 0.04952, attorney: 0.03158, tower: 0.03106, simple: 0.02379, missouri: 0.01861"
Topic 22,"last: 0.19176, night: 0.13247, story: 0.10478, andrew: 0.04456, heart: 0.02753, scott: 0.02435, twitter: 0.02422, kurd: 0.02216, privilege: 0.01241, fixing: 0.01156"
Topic 23,"join: 0.1034, syria: 0.07027, department: 0.0521, birthday: 0.0354, chang: 0.03074, trust: 0.02796, battle: 0.01884, impeaching: 0.01535, warm: 0.01526, marching: 0.01481"
Topic 24,"border: 0.24841, total: 0.10249, crime: 0.0962, strong: 0.07244, complete: 0.03003, endorsement: 0.02563, dishonest: 0.02488, second: 0.02196, meet: 0.01998, virginia: 0.01838"
Topic 25,"everyone: 0.1113, radical: 0.09302, summit: 0.04184, community: 0.02952, lyin: 0.02682, area: 0.02388, opposite: 0.02297, walk: 0.02152, basi: 0.02061, socialism: 0.01815"
