Topic 0,"call: 0.2991, impeachment: 0.20837, biden: 0.10027, hoax: 0.09035, ukraine: 0.06842, corruption: 0.03767, phone: 0.03763, perfect: 0.02642, difference: 0.01874, predict: 0.0158"
Topic 1,"tomorrow: 0.23288, official: 0.14977, judge: 0.12417, idea: 0.07811, nevada: 0.0429, five: 0.03116, blame: 0.02625, fallen: 0.0255, founder: 0.02309, securing: 0.0208"
Topic 2,"alway: 0.17935, washington: 0.14346, seen: 0.08281, anyone: 0.07631, play: 0.07539, familie: 0.07406, elect: 0.06927, rule: 0.04515, sound: 0.03155, henry: 0.0267"
Topic 3,"presidential: 0.2443, found: 0.09964, enough: 0.08788, anywhere: 0.0504, fine: 0.04985, spirit: 0.04829, rush: 0.02836, upon: 0.0252, lucky: 0.02454, josh: 0.02388"
Topic 4,"intelligence: 0.13787, easy: 0.10294, fema: 0.07752, later: 0.05467, becoming: 0.05154, speaker: 0.0488, careful: 0.04115, inquiry: 0.03579, beach: 0.03012, virtual: 0.02944"
Topic 5,"lowest: 0.09394, children: 0.07585, creat: 0.07014, amount: 0.0674, ukrainian: 0.06596, unprecedent: 0.05143, sunday: 0.04484, rais: 0.04473, meantime: 0.04168, program: 0.03719"
Topic 6,"wall: 0.49868, build: 0.09216, hate: 0.05989, increase: 0.04817, terrorist: 0.03656, common: 0.02738, wage: 0.0233, travel: 0.01999, inside: 0.01705, earth: 0.01377"
Topic 7,"meeting: 0.27065, morning: 0.12179, companie: 0.09953, talking: 0.08675, outstanding: 0.04246, subject: 0.03749, threat: 0.03039, text: 0.02805, flooding: 0.02096, crash: 0.02028"
Topic 8,"funding: 0.12329, serve: 0.1045, minnesota: 0.09458, rick: 0.06181, prescription: 0.06174, technology: 0.05192, hole: 0.03127, wear: 0.02523, anytime: 0.02482, pentagon: 0.02044"
Topic 9,"stay: 0.12681, stronger: 0.11502, chance: 0.10394, bernie: 0.08404, either: 0.07049, sander: 0.05714, probe: 0.04733, super: 0.04377, original: 0.03529, endorse: 0.02886"
Topic 10,"show: 0.20451, ready: 0.07857, attack: 0.0737, highest: 0.0558, side: 0.05015, chief: 0.02919, replace: 0.02731, levin: 0.01866, sham: 0.01811, fusion: 0.01546"
Topic 11,"building: 0.09909, list: 0.06529, document: 0.06188, opposition: 0.05972, kavanaugh: 0.04414, promis: 0.04187, fund: 0.03714, friday: 0.02956, complet: 0.02536, aspect: 0.02362"
Topic 12,"hearing: 0.21159, face: 0.14256, conservative: 0.12357, whatever: 0.09271, article: 0.0601, doug: 0.03625, brutal: 0.03245, critic: 0.02154, bond: 0.01755, activist: 0.01689"
Topic 13,"crook: 0.21374, friend: 0.14885, weak: 0.06734, star: 0.04567, construction: 0.04083, opponent: 0.03832, troop: 0.03781, funny: 0.03479, among: 0.03272, brilliant: 0.02981"
Topic 14,"jame: 0.19118, france: 0.09163, police: 0.08929, kentucky: 0.08122, losing: 0.07603, pressure: 0.06463, stuff: 0.04502, expos: 0.0381, rock: 0.03203, parent: 0.01696"
Topic 15,"need: 0.21487, full: 0.16008, historic: 0.11623, israel: 0.09797, peace: 0.07441, discussion: 0.02891, constant: 0.02323, counter: 0.0201, fame: 0.01891, martha: 0.01589"
Topic 16,"left: 0.22374, radical: 0.13213, hear: 0.07574, mayor: 0.0501, conflict: 0.04798, anymore: 0.03798, keeping: 0.03699, apprehend: 0.02163, luther: 0.02105, unity: 0.01937"
